"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ACAZYVEE","journalArticle","2019","Alasiri, Eman; Bast, Diana; Kolts, Russell L.","Using the Implicit Relational Assessment Procedure (IRAP) to explore common humanity as a dimension of self-compassion","Journal of Contextual Behavioral Science","","2212-1447","10.1016/j.jcbs.2019.09.004","https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2019-71352-010&site=ehost-live","Self-compassion encompasses three factors: self-kindness, mindfulness, and common humanity. This study aimed to explore the factor of common humanity (the belief that suffering is a shared human experience) and whether people tend to identify with this factor more in relation to their own experiences or those of others. Previously, it has been suggested that when applying compassion, people tend to be harsher on themselves and more compassionate toward others. Most research in self-compassion has typically used explicit measures, which can be scientifically limiting. The present study employed an implicit measure, the Implicit Relational Assessment Procedure (IRAP) to explore this domain. Participants (N = 55) completed the IRAP and its analog scale as well as Neff's self-compassion scale. Results showed that explicitly, participants reported high levels of common humanity and lack of isolation for both themselves as well as others. Implicitly, however, while they showed similar patterns in three of these four trial-types (i.e., common humanity regarding self and others and isolation with respect to others) they were neutral regarding self-isolation. Implications and limitations are discussed. (PsycINFO Database Record (c) 2019 APA, all rights reserved)","2019-10","2022-09-12 05:52:55","2023-01-10 18:55:29","","65-72","","","14","","Journal of Contextual Behavioral Science","","","","","","","","","","","APA PsycInfo","2019-71352-010","EBSCOhost","","Publisher: Elsevier Science","","/Users/Ian/Zotero Data/storage/95MFCRQB/Alasiri et al. - 2019 - 'Using the implicit relational assessment procedur.pdf","","Common humanity; Implicit Measures; IRAP; Isolation; mindfulness; Mindfulness; Perspective-taking; Prosocial Behavior; relational frame theory; Relational Frame Theory; RFT; Role Taking; Self-compassion; Self-Compassion; Social Isolation; Sympathy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EML8L7P8","journalArticle","2020","Fleming, Katie; Foody, Mairead; Murphy, Carol","Using the Implicit Relational Assessment Procedure (IRAP) to examine implicit gender stereotypes in science, technology, engineering and maths (STEM)","The Psychological Record","","0033-2933","10.1007/s40732-020-00401-6","https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2020-39086-001&site=ehost-live","Women are often subject to gender stereotyping in the fields of science, technology, engineering, and mathematics (STEM). The Implicit Relational Assessment Procedure (IRAP) was used to determine directionality of any implicit gender-STEM bias detected. In addition, the IRAP was used to explore the possibility of implicit ageism bias, because there is anecdotal evidence of high levels of ageism in the STEM areas. Thus two IRAPs (one with adult pictorial stimuli and one with child pictorial stimuli) were employed to assess implicit gender bias toward STEM with a sample of undergraduates (N = 33). Results indicated a gender STEM bias in both IRAPs and the directionality in both IRAPs was pro-male and not anti-female. Participant gender was not shown to impact results in either IRAP. Gender bias effects were more pronounced in the Adult-IRAP results. Comparison of bias toward older versus young pictorial stimuli was exploratory thus findings are preliminary but may suggest ageism and potential negative interaction effects between age and gender warrant further research. (PsycInfo Database Record (c) 2020 APA, all rights reserved)","2020-09","2022-09-12 05:52:55","2022-09-12 05:52:55","","459-469","","3","70","","The Psychological Record","","","","","","","","","","","APA PsycInfo","2020-39086-001","EBSCOhost","","Publisher: Springer","","/Users/Ian/Zotero Data/storage/HHKPH9WR/Fleming et al. - 2020 - Using the Implicit Relational Assessment Procedure.pdf","","Age-bias; Ageism; Gender-bias; Human Sex Differences; Implicit Attitudes; Insulin; IRAP; Pictorial Stimuli; Sciences; Sexism; STEM; Stereotyped Attitudes; Test Construction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8X27WIPN","journalArticle","2021","Murphy, Rachel; Murphy, Carol; Kelly, Michelle; Roche, Bryan","Using the Implicit Relational Assessment Procedure (IRAP) to examine implicit beauty bias in the context of employability","The Psychological Record","","0033-2933","10.1007/s40732-020-00427-w","https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2020-67491-001&site=ehost-live","Attractiveness bias has been well-documented in social domains, however, an investigation into the attractiveness-bias effect on employability has not been conducted using implicit measures. In Study 1 (N = 24) the Implicit Relational Assessment Procedure (IRAP) and a number of explicit measures (e.g., self-report questionnaires) were used to investigate the attractiveness-bias effect on employability using stimuli of high and low attractiveness. Results from Study 1 indicated that there was a significant bias in the direction of attractive-employable on explicit and implicit measures. In Study 2, (N = 52) these measures were used to investigate the attractiveness-bias effect on employability using stimuli of high and medium attractiveness. Results from Study 2 indicated that there was a significant bias in the direction of attractive-employable on explicit measures and a significant bias in the direction of attractive-employable and medium-attractive-unemployable on implicit measures. There was no effect of participant gender on D-scores for either study. Findings are discussed in relation to previous research and implications for the use of implicit measurement to measure attractiveness bias in the domain of employability. (PsycInfo Database Record (c) 2021 APA, all rights reserved)","2021-09","2022-09-12 05:52:55","2022-09-12 05:52:55","","423-433","","3","71","","The Psychological Record","","","","","","","","","","","APA PsycInfo","2020-67491-001","EBSCOhost","","Publisher: Springer","","/Users/Ian/Zotero Data/storage/A5YBEPU3/Murphy et al. - 2021 - Using the Implicit Relational Assessment Procedure.pdf","","attractiveness bias; employability; Employability; implicit attitudes; Implicit Attitudes; Implicit Measures; IRAP; Physical Attractiveness; Questionnaires; RFT; Test Bias","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DXDAVGHW","journalArticle","2019","Ferroni-Bast, Diana; Fitzpatrick, Jane; Stewart, Ian; Goyos, Celso","Using the Implicit Relational Assessment Procedure (IRAP) as a measure of reaction to perceived failure and the effects of a defusion intervention in this context","The Psychological Record","","0033-2933","10.1007/s40732-019-00349-2","https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2019-44654-001&site=ehost-live","A key aspect of self-forgiveness is that one needs to acknowledge one’s failings and their consequences. The present study used the Implicit Relational Assessment Procedure (IRAP) and an explicit IRAP analog measure to examine (1) responding to perceived failure following exposure to an insoluble task, and (2) the effect of a defusion intervention on responding in this context. Participants (n = 29) were first assessed for baseline performance on an IRAP and IRAP analog that assessed participants in terms of perceived relations between performance (success vs. failure) and feelings (positive vs. negative). They were then exposed to the insoluble task, after which they were asked to report on their performance and their feelings in relation to the task. They were subsequently assigned to hear either a defusion (n = 14) or control (n = 15) audio recording and were reexposed to the implicit and explicit measures. IRAP results showed significant denial of failure as leading to positive feelings for both groups following the insoluble task, whereas the explicit (IRAP analog) measure failed to show any comparable effect of this task. As regards the defusion intervention, no effect was seen at the implicit level whereas effects at the explicit level were ambiguous. Results and future directions are discussed. (PsycINFO Database Record (c) 2020 APA, all rights reserved)","2019-12","2022-09-12 05:52:55","2022-09-12 05:52:55","","551-563","","4","69","","The Psychological Record","","","","","","","","","","","APA PsycInfo","2019-44654-001","EBSCOhost","","Publisher: Springer","","/Users/Ian/Zotero Data/storage/V57QQ9KF/Ferroni-Bast et al. - 2019 - Using the Implicit Relational Assessment Procedure.pdf","","Acceptance and commitment therapy; Acceptance and Commitment Therapy; Defusion; Denial; Emotions; Forgiveness; Implicit Relational Assessment Procedure (IRAP); Intervention; Positive Emotions; Relational frame theory; Relational Frame Theory; Self-forgiveness; Test Construction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K7392RGF","journalArticle","2020","Pinto, Joana Andrade Ramalho; de Almeida, Rodrigo Vianna; Bortoloti, Renato","The stimulus’ orienting function may play an important role in IRAP performance: Supportive evidence from an eye-tracking study of brands","The Psychological Record","","0033-2933","10.1007/s40732-020-00378-2","https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2020-09522-001&site=ehost-live","The Implicit Relational Assessment Procedure (IRAP) has been typically used to access behavioral biases to relations that the participants learned throughout their history of social interactions. Recent research has highlighted the role of the stimulus orienting function on IRAP performance. The present study used the IRAP to assess preference biases for smartphone application (app) icons, namely WhatsApp and Messenger, and intended to check if these biases correspond to the orienting function of these stimuli in a visual search paradigm monitored by eye tracking. The IRAP presented relations between the WhatsApp and Messenger icons and happy or angry facial expressions. The visual search task had two steps: in Step 1, matrices of app icons were designed to emulate smartphone screens, and the participant was instructed to find either the WhatsApp or the Messenger icon; in Step 2, happy or angry faces were presented as targets in matrices of pictures of neutral faces that functioned as distractors. Participants were more prompted to respond Yes than No to the relation between the WhatsApp icon and happy facial expressions in IRAP trials, and showed ambivalent bias to the Messenger icon. Regarding the visual search performance, participants’ were faster to find the WhatsApp target than to find the Messenger target. In addition, they were faster to find the happy targets than the angry targets. Results from the current study corroborate the hypothesis that the stimulus orienting function may play an important role on IRAP performance and, as a result, are supportive to the Differential Arbitrarily Applicable Relational Responding Effects (DAARRE) model. (PsycInfo Database Record (c) 2020 APA, all rights reserved)","2020-06","2022-09-12 05:52:55","2022-09-12 05:52:55","","257-266","","2","70","","The Psychological Record","","","","","","","","","","","APA PsycInfo","2020-09522-001","EBSCOhost","","Publisher: Springer","","/Users/Ian/Zotero Data/storage/XQ7B6833/Pinto et al. - 2020 - The stimulus’ orienting function may play an impor.pdf","","behavioral bias; Cognitive Bias; Computer Applications; eye tracking; facial expressions; Facial Expressions; Implicit Relational Assessment Procedure; IRAP; Messenger; Smartphones; Test Bias; Visual Search; Visual Tracking; WhatsApp","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SZF3GG88","journalArticle","2020","Inoue, Kazuya; Shima, Taiki; Takahashi, Madoka; Lee, Steve K.; Ohtsuki, Tomu; Kumano, Hiroaki","Reliability and validity of the Implicit Relational Assessment Procedure (IRAP) as a measure of Change Agenda","The Psychological Record","","0033-2933","10.1007/s40732-020-00416-z","https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2020-53216-001&site=ehost-live","This research examined the reliability and validity of the Change Agenda Implicit Relational Assessment Procedure (CA-IRAP). Change agendas that lead people to think that 'reducing or removing undesirable thoughts and feelings will solve problems and lead to a more successful life' are considered unworkable in acceptance and commitment therapy (ACT). For acceptance-based interventions to succeed, relinquishing change agendas is important. However, currently available methods for measuring these types of change agendas are limited to explicit measures, which are vulnerable to distortion from social desirability and demand characteristics. The authors attempted to measure change agendas using the IRAP. A total of 131 undergraduate and graduate students (40 male, 91 female; mean age = 21.93, SD = 3.19) participated. First, we examined the CA-IRAP’s discriminant validity in relation to explicit measures such as the Acceptance and Action Questionnaire-II in 83 participants who were able to pass the CA-IRAP. The correlations between the CA-IRAP and the explicit measures were low, confirming the discriminant validity of the CA-IRAP. Second, we examined the predictive validity of the CA-IRAP. Nineteen respondents had learned ACT and 34 respondents had never learned ACT. Non-ACT learners’ CA-IRAP scores were higher than those of ACT learners, which confirmed the CA-IRAP’s predictive validity. Finally, we examined the CA-IRAP’s test–retest reliability, which was confirmed across some CA-IRAP trial types. In conclusion, the authors submit that the CA-IRAP has strong potential as a valid instrument for measuring the relative strength of relational responses around change agendas while controlling for variables such as demand characteristics. (PsycInfo Database Record (c) 2020 APA, all rights reserved)","2020-09","2022-09-12 05:52:54","2022-09-12 05:52:54","","499-513","","3","70","","The Psychological Record","","","","","","","","","","","APA PsycInfo","2020-53216-001","EBSCOhost","","Publisher: Springer","","/Users/Ian/Zotero Data/storage/VHZ28UHV/Inoue et al. - 2020 - Reliability and validity of the Implicit Relationa.pdf","","Acceptance and commitment therapy; Acceptance and Commitment Therapy; Change agenda; Discriminant Validity; Experiential avoidance; Implicit Relational Assessment Procedure; Measurement; Predictive Validity; Relational frame theory; Test Validity; Test-Retest Reliability","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WUBZ8EF8","journalArticle","2019","Finn, Martin; Barnes-Holmes, Dermot; McEnteggart, Ciara; Kavanagh, Deirdre","Predicting and influencing the single-trial-type-dominance-effect: The first study","The Psychological Record","","0033-2933","10.1007/s40732-019-00347-4","https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2019-39425-001&site=ehost-live","A recently published article reported a particular pattern of responding that has been observed on the Implicit Relational Assessment Procedure (IRAP), referred to as a Single-Trial-Type-Dominance-Effect (STTDE; Finn, Barnes-Holmes, & McEnteggart in The Psychological Record, 68(1), 11–25, 2018). To account for the phenomenon, the Differential Arbitrarily Applicable Relational Responding Effects (DAARRE) model of IRAP performance was proposed. The DAARRE model predicts the STTDE in terms of an overlap in the functional properties of the label, target, and response-option stimuli presented within an IRAP. This article presents an initial attempt at engineering a STTDE within an experimental session. Forty participants were exposed to a series of training procedures and IRAPs. The training procedures consisted of a series of trials that aimed to establish a 'True' function for a picture stimulus that was subsequently presented in the IRAP; participants were then exposed to an IRAP in which participants were required to respond 'True' on a specific trial-type that presented that picture. Consistent with the DAARRE model, the STTDE emerged for the predicted trial-type, with analyses at both the group and individual participant level supporting this conclusion. The implications of the findings for future research on analyzing the dynamics of arbitrarily applicable relational responding are discussed. (PsycINFO Database Record (c) 2019 APA, all rights reserved)","2019-09","2022-09-12 05:52:54","2022-09-12 05:52:54","","425-435","","3","69","","The Psychological Record","","","","","","","","","","","APA PsycInfo","2019-39425-001","EBSCOhost","","Publisher: Springer","","/Users/Ian/Zotero Data/storage/IZMMAKJP/Finn et al. - 2019 - Predicting and influencing the single-trial-type-d.pdf","","Differential Arbitrarily Applicable Relational Responding Effects; Engineering; Functional Analysis; Implicit Relational Assessment Procedure; possessing entailing; properties; Relational Frame Theory; Response Parameters; Training; transformation of function","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7V8ZYAEN","journalArticle","2019","Delgado, Eduardo M. Blasco; Cascalló, Aurembiaix Llobera; Sánchez, L. Jorge Ruiz; Carrasco, Jorge Villarroel","Measuring the attitudes from Spanish and Catalan people toward Spanish and Catalan identity with the Implicit Relational Assessment Procedure","International Journal of Psychology & Psychological Therapy","","1577-7057","","https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2019-31830-005&site=ehost-live","This study analyses the validity of the Implicit Relational Assessment Procedure (IRAP) as an implicit measure on in-group and out-group bias in Spanish participants from Catalonian (n = 17) and from the Rest of Spain (n = 16). The IRAP required to respond relationally in alternating trial-blocks. In the pro-Catalan block, participants had to respond as if the word Catalan, with the Catalonian flag behind it, were related with positive attributes (e.g. polite) and the word Spanish, with the Spanish flag behind it, were related with negative attributes (e.g. rude). In contrast, in the pro-Spanish block participants had to respond as if the word Spanish, with the Spanish flag behind it, were related with positive attributes (e.g. innovative) and the word Catalan, with the Catalonian flag behind it, were related with negatives attributes (e.g. opportunist). Participants also completed a demographic questionnaire and an explicit measure with stimuli analogous to the IRAP ones. The results showed more a favourable bias toward the ingroup in both groups, but this favourable bias is more pronounced in the Catalan Group. These results highlight the validity of the IRAP to measure intergroup biases. (PsycInfo Database Record (c) 2021 APA, all rights reserved)","2019-06","2022-09-12 05:52:54","2023-01-10 18:57:24","","191-202","","2","19","","International Journal of Psychology & Psychological Therapy","","","","","","","","","","","APA PsycInfo","2019-31830-005","EBSCOhost","","Publisher: Asociación de Análisis del Comportamiento","","/Users/Ian/Zotero Data/storage/2R5IKXYE/Delgado et al. - 2019 - Measuring the attitudes from Spanish and Catalan p.pdf","","Attitude Measures; Cross Cultural Differences; Implicit Attitudes; Implicit Relational Assessment; Ingroup Outgroup; intergroup bias; Procedure; Psychometrics; social identity; Social Identity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3WQV3JLC","journalArticle","2020","Rice, Hannah; Murphy, Carol; Nolan, Conor; Kelly, Michelle","Measuring implicit attractiveness bias in the context of innocence and guilt evaluations","International Journal of Psychology & Psychological Therapy","","1577-7057","","https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2021-14790-003&site=ehost-live","Previous research on mock-jury trials has shown an explicit attractiveness bias in participant attributes of innocence. This study used the Implicit Relational Assessment Procedure (IRAP) to measure attractiveness-bias in implicit evaluations of innocence or guilt with a sample of 46 college students. Alternate IRAP trial-blocks required participants to affirm relations consistent and inconsistent with attractiveness bias (attractive-innocent/unattractive guilty versus unattractive-innocent/ attractive-guilty). Faster responding across consistent trial-blocks was interpreted in terms of implicit stereotype. Participants’ beliefs about the importance of their own appearances were examined using the Beliefs about Appearances Scale (BAAS) and explicit attractiveness ratings for the IRAP photographic stimuli were measured using Likert scales; analysis examined relationships between these beliefs and IRAP scores. Results revealed statistically significant attractiveness bias for both male and female participants; specifically, both a pro-attractiveness and anti-unattractive bias. Findings are discussed regarding research in implicit evaluations of innocence or guilt and effects of attractiveness bias. (PsycInfo Database Record (c) 2021 APA, all rights reserved)","2020-10","2022-09-12 05:52:54","2022-09-12 05:52:54","","273-285","","3","20","","International Journal of Psychology & Psychological Therapy","","","","","","","","","","","APA PsycInfo","2021-14790-003","EBSCOhost","","Publisher: Asociación de Análisis del Comportamiento","","/Users/Ian/Zotero Data/storage/6EXWBHDJ/Rice et al. - 2020 - Measuring implicit attractiveness bias in the cont.pdf","","attractiveness bias; beauty bias; College Students; Explicit Attitudes; Guilt; guilt or innocence; Implicit Attitudes; IRAP; Physical Attractiveness; Psychometrics; Stereotyped Attitudes; Student Attitudes; Test Validity","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"23UHYRHE","journalArticle","2021","Moreira, Murilo; de Almeida, João H.; de Rose, Júlio C.","The impact of career choice on the implicit gender–career bias among undergraduate Brazilian students","Behavior and Social Issues","","1064-9506","10.1007/s42822-021-00075-x","https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2022-06229-001&site=ehost-live","Gender stereotypes affect both women and men from childhood. Whereas men may be more often associated with STEM careers, women tend to be associated with nurturing and caring careers. The present research used an explicit scale and the Implicit Relational Assessment Procedure to investigate how gender–career relational patterns could vary for Brazilian college students according to their gender and career. Both instruments included the names of careers stereotypically regarded as 'male' or 'female' and words indicating gender. Participants were divided into four groups (men and women in STEM and the humanities). A significant pro-male–STEM bias emerged for all groups, except the STEM-female group, the only group to show a significant pro-female-STEM bias (p < .05) and a significant difference from the other three groups. A significant implicit pro-men–male career bias was mostly more substantial among male students. In the explicit scales, participants tended to show a more neutral evaluation (not classifying careers as 'male' or 'female'). Correlations were found between explicit evaluations for male careers and the implicit trial type 'women–male careers,' indicating that the more a career was explicitly evaluated as male, the more easily it was related with 'women' as false at the implicit level. (PsycInfo Database Record (c) 2022 APA, all rights reserved)","2021-12","2022-09-12 05:52:54","2022-09-12 05:52:54","","465-480","","1","30","","Behavior and Social Issues","","","","","","","","","","","APA PsycInfo","2022-06229-001","EBSCOhost","","Publisher: Springer","","","","Career Development; College Students; gender stereotypes; Humanities; Implicit Attitudes; implicit cognition; IRAP; Names; Occupational Choice; Occupations; STEM; STEM careers; Stereotyped Attitudes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BWZ7CHTV","journalArticle","2020","Bast, Diana Ferroni; Lyons, Christina; Stewart, Ian; Connor, Thomas; Kelly, Michelle; Goyos, Celso","The effect of educational messages on implicit and explicit attitudes towards individuals on the autism spectrum versus normally developing individuals","The Psychological Record","","0033-2933","10.1007/s40732-019-00363-4","https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2020-01427-001&site=ehost-live","This study extended previous research on the effect of education and communication on anti-autism bias and stigmatization, using the Implicit Relational Assessment Procedure (IRAP) as an assessment tool and employing undergraduates as participants. Experiment 1 examined the effect of a simple video and text-based educational intervention on attitudes towards autism, as assessed both using the IRAP and various explicit measures. Participants received either an educational video–text combination or a control video–text combination before exposure to the assessments. Findings showed positive responding towards both normally developing and autism spectrum individuals across both conditions on both the IRAP and the explicit measures. Experiment 2 investigated the effects of two different types of online video-based narrative regarding autism, one negatively oriented and the other positively oriented, on both implicit and explicit responding. Findings suggested that the negative video affected both implicit and explicit responding, albeit in different ways. Responding on the IRAP showed a stronger pro-normally developing bias whereas explicit responding showed a stronger anti-autism bias. Implications and possible future directions are discussed. (PsycINFO Database Record (c) 2020 APA, all rights reserved)","2020-03","2022-09-12 05:52:54","2022-09-12 05:52:54","","123-145","","1","70","","The Psychological Record","","","","","","","","","","","APA PsycInfo","2020-01427-001","EBSCOhost","","Publisher: Springer","","/Users/Ian/Zotero Data/storage/S7ZQVJC3/Bast et al. - 2020 - The effect of educational messages on implicit and.pdf","","Autism; Autism Spectrum Disorders; Communication; Education; Explicit Attitudes; Implicit attitudes; Implicit Attitudes; Implicit Relational Assessment Procedure; Insulin; Messages; Public messaging; Relational frame theory; Test Construction; Undergraduate Education","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3NX4FVNT","journalArticle","2020","Nasso, Selene; Vanderhasselt, Marie-Anne; De Raedt, Rudi","Testing the neurocognitive framework for regulation expectation: The relationship between actual/ideal self-esteem and proactive/reactive autonomic stress regulation","Journal of Behavior Therapy and Experimental Psychiatry","","0005-7916","10.1016/j.jbtep.2020.101598","https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2020-62028-001&site=ehost-live","Background and objectives: According to the Neurocognitive Framework for Regulation Expectation (NFRE), actual and ideal self-esteem are related to how individuals anticipate and respond to a stressful event. Based on this framework, we investigated whether in individuals with low ideal self-esteem (moderator), a positive relationship between actual self-esteem and reactive autonomic regulation would be mediated by the amount of anticipatory autonomic regulation. Methods: Forty-five healthy females prepared a speech (i.e., anticipation) and performed it in front of a camera (i.e., stressor). Actual and ideal self-esteem were measured with the Implicit Relational Assessment Procedure. Anticipatory and reactive autonomic stress regulation were indexed by heart rate variability, and affective responses were assessed via self-report. Results: Results were in line with predictions based on the NFRE: when ideal self-esteem was low, higher actual self-esteem was associated with higher reactive autonomic regulation, and this association was mediated by higher anticipatory autonomic regulation. Limitations: Because only female undergraduates were recruited, replication within a more heterogeneous sample is necessary to further generalize these findings. Conclusions: These results support the hypothesis, based on the NFRE, that actual and ideal self-esteem interact in predicting the relationship between anticipatory and reactive stress regulation, and are a step forward in the understanding of the mechanisms underlying successful stress regulation. (PsycInfo Database Record (c) 2020 APA, all rights reserved)","2020-12","2022-09-12 05:52:54","2022-09-12 05:52:54","","","","","69","","Journal of Behavior Therapy and Experimental Psychiatry","","","","","","","","","","","APA PsycInfo","2020-62028-001","EBSCOhost","","Publisher: Elsevier Science","","/Users/Ian/Zotero Data/storage/BBK4ZN4X/Nasso et al. - 2020 - Testing the neurocognitive framework for regulatio.pdf","","Anticipation; Autonomic Nervous System; Autonomic response; Emotion regulation; Emotional Regulation; Expectations; Neurocognition; Self-esteem; Self-Esteem; Stress; Stress Reactions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MNL5TDTF","journalArticle","2019","Errasti, José; Martinez, Hugo; Rodriguez, Carmen; Marquez, Jennifer; Maldonado, Alejandro; Menendez, Alvaro","Social context in a collective IRAP application about gender stereotypes: Mixed versus single gender groups","The Psychological Record","","0033-2933","10.1007/s40732-018-0320-1","https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2018-46026-001&site=ehost-live","The IRAP (Implicit Relational Assessment Procedure) is a procedure developed for the assessment of beliefs, attitudes, and other implicit cognitive elements. Stimuli-related variables that influence IRAP performance have been studied, but not the influence of social situation variables of the test itself. Gender stereotypes are one of the implicit beliefs most studied with the IRAP. Gender bias relational responses may be brought under the functional control of situational social variables, such as responding in a mixed gender group or responding in a single gender group (women only/men only). One hundred and ten undergraduates (65 women and 45 men; aged 18–22) performed a collective IRAP application about gender stereotypes. In the first experimental condition, the test was applied in mixed gender groups. In the second experimental condition, the test was applied in single gender groups. The results showed that gender stereotypes were present in men’s and women’s responses to the IRAP. Both male and female participants showed greater gender bias when responding in single gender groups than in mixed gender groups in all the IRAP trial types. The social context in which IRAP was applied influenced the participant's performance. The advantages of collective IRAP applications are also discussed. (PsycINFO Database Record (c) 2019 APA, all rights reserved)","2019-03-15","2022-09-12 05:52:54","2022-09-12 05:52:54","","39-48","","1","69","","The Psychological Record","","","","","","","","","","","APA PsycInfo","2018-46026-001","EBSCOhost","","Publisher: Springer","","/Users/Ian/Zotero Data/storage/SLMIITFU/Errasti et al. - 2019 - Social context in a collective IRAP application ab.pdf","","Attitude Measures; Gender stereotypes; Human Sex Differences; Implicit Attitudes; Implicit measure; Implicit relational assessment procedure; Insulin; Relational frame theory; Sexism; Single Persons; Social Influences; Stereotyped Attitudes; Test Construction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HZ3WNSHA","journalArticle","2021","Schmidt, Margarete; de Rose, Julio C.; Bortoloti, Renato","Relating, orienting and evoking functions in an IRAP study involving emotional pictographs (emojis) used in electronic messages","Journal of Contextual Behavioral Science","","2212-1447","10.1016/j.jcbs.2021.06.005","https://search.ebscohost.com/login.aspx?direct=true&db=psyh&AN=2021-62475-001&site=ehost-live","The current study investigated the dynamics of arbitrarily applicable relational responding involving emotional pictographs (emojis) used in electronic messages by means of the Implicit Relational Assessment Procedure (IRAP). College students (N = 41) were trained to establish two classes of equivalent stimuli, each comprising a happy or an angry emoji, and three pseudo-words that presumably became symbols of the emotional pictographs. In a subsequent IRAP test, combinations of symbols (labels) and emojis (targets) generated four trialtypes (with the consistent response within parentheses): happy symbol–happy emoji (true); happy symbol–negative emoji (false) negative symbol–happy emoji (false); and negative symbol–negative emoji (true), referred to as trial types 1, 2, 3, and 4 respectively. A positive score occurred only for trial-type 1 [happy symbol–happy emoji (true)]. Scores for trial-types 2 and 4 were close to zero, and the score for trial-type 3 [negative symbolhappy emoji (false)] was negative. This negative D-IRAP score means that participants were faster to respond true than false for the combination of negative symbol and happy emoji. These results are discussed in terms of the Differential Arbitrarily Applicable Relational Responding Effects (DAARRE) model. It is hypothesized that the orienting and evoking (functional) properties of the positive target stimulus (happy emoji) and the positive response option (true) had a stronger bearing on participants’ responding in trial type 3 than the relation between the label and target stimuli presented in this trial. We argue that the current study provides an empirical demonstration of a dissonant target trial type effect (DTTTE) that appeared to counter equivalence relations trained within the experimental session and discuss implications for IRAP research. (PsycInfo Database Record (c) 2021 APA, all rights reserved)","2021-07","2022-09-12 05:52:54","2022-09-12 05:52:54","","80-87","","","21","","Journal of Contextual Behavioral Science","","","","","","","","","","","APA PsycInfo","2021-62475-001","EBSCOhost","","Publisher: Elsevier Science","","/Users/Ian/Zotero Data/storage/KKZ2DNWB/Schmidt et al. - 2021 - Relating, orienting and evoking functions in an IR.pdf","","arbitrarily applicable relational responding; DAARRE model; electronic messages; emojis; emotional pictographs; Emotions; Implicit Relational Assessment Procedure; IRAP; Measurement; Messages; Models; Orienting and Evoking; Relating; ROE; stimulus equivalence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
